repo_id,user_id
24944828,2866611
24944828,3639102
24944828,3999540
24944828,6265495
25080797,4956584
11578,17849
11578,2132432
20281355,7663289
20290778,405765
20290778,2448917
20290778,7181429
8140956,677231
8140956,2188624
7015229,6965469
3516,4699179
3633,4401
3633,739325
3644,968819
3714,84137
3714,13507635
3818,3532442
3894,2949948
3912,131800
3912,1788015
3912,2031590
3912,2463013
3912,10427117
3214347,104604
3214347,132291
4003838,197507
17991525,760781
22087354,351853
22087354,2129878
22087532,4497221
22087532,6811059
22091370,1271679
22091370,1299878
22101095,5891249
224328,6267543
4095,82362
4095,677194
4095,1019916
4114,213126
4114,301977
4114,8717492
4135,473302
4135,3903972
4234,403659
4516,2637255
4553,4714880
15783701,453064
15783701,9723528
30568614,219765
536165,157726
536165,2297472
15889688,4742860
54491,3834047
25849276,188370
25849276,6480152
20716503,3856769
20743170,169060
10997213,829115
10997213,2576806
10997213,7618729
10998645,707209
10998645,756057
10998645,934607
10998645,1595585
10998645,2201622
10998645,2227976
10998645,2373414
10998645,4697668
1528515,122939
1528515,1004380
1528515,2197824
1528515,3283964
2331699,3505452
2366329,117059
2366329,2197824
2366329,12310925
7098727,143110
7098727,6408804
7123271,415227
7149279,872166
7216211,135151
22132266,10949844
6,353947
6,1074662
6,8508640
29,2279351
37,162833
37,789752
37,1765096
37,2027728
8196280,139023
8196280,2907107
8335469,306835
8335469,507389
8335469,2162179
8335469,2629883
8335469,3700752
8335469,7939278
225764,2176877
225764,4446814
225764,6116483
37,2549088
37,2926395
37,3776129
37,4714880
100,67912
100,915853
100,2057061
100,4360017
100,4756569
114,118147
114,119771
114,1061189
114,1082008
114,8714318
114,11873498
147,243786
147,1493477
147,1762068
11780,139018
11780,191679
11780,339055
11780,657759
11780,6906880
11780,7250597
11821,65763
11989,1391026
11989,2152437
11989,2359744
12158,976124
12158,1453834
12158,4305404
12258,37478
12258,46923
12258,113800
12258,215685
27329,37420
27329,307214
7216211,3625059
7240106,187868
7240106,4732157
11724041,91301
11724041,719891
8478942,3771308
31227,5858910
31366,1392486
13860,72431
13860,105459
13860,2648535
13860,8765243
13860,12158721
14328,60181
14328,89965
14328,92281
14328,173628
14328,4906791
14328,6823736
14328,8269747
14877,80195
14877,136961
14877,4034409
12911997,916865
12974885,1930773
13066443,6530624
13066443,10003711
334,739325
334,7569539
334,8183977
337,122603
337,243556
340,338502
340,1130630
390,383840
390,1382796
390,2408038
390,2631530
390,3217265
392,126768
392,551897
392,853835
392,888666
392,1117310
392,1401053
392,2295619
392,3182338
392,3834047
392,11344305
431,106463
431,208956
431,347390
431,691008
431,2092496
431,3596887
431,11417049
496,3313146
519,868186
519,1407129
528,5646
528,155999
13095869,3060714
13095869,7250597
13345616,756173
13345616,1004483
13345616,1769093
13348971,27487
13348971,283966
13348971,843384
31211261,2183323
31211261,5692702
31211261,7468533
3217567,170795
3217567,1973520
3228357,26338258
26172924,1709790
26172924,1894444
26258803,132181
26258803,316938
26258803,529065
21244550,192970
21244550,3132866
21244550,3446557
3388388,2889171
3388388,3314263
22772142,1289000
10277858,28569
10277858,139018
10280345,8998198
10312696,28240
10312696,1697922
10313229,2415211
10313229,6071292
10313229,8142278
10313229,8183062
10372914,2150805
10372914,3458341
24143180,3296916
10390278,6953877
10423929,779123
14210902,10891825
4846,11780685
5022,178711
5022,399093
5101,1668352
5101,3102215
5101,6488787
5101,9643949
5167,14334136
5209,195868
5210,1280848
5210,5724371
5219,1901150
5219,4516272
5219,5763269
5224,735647
5230,4654
5230,198830
5230,493608
14451906,1501193
14451906,5046919
14451906,5927063
14451906,10932285
14477484,2372401
14477484,2753907
14477484,6987326
14477484,8316650
14477484,8402082
14477484,11334573
14537323,8427499
28453010,653769
28453010,2480496
28453010,4186297
17991525,2398271
17991525,6423878
17991525,6832004
17991525,6912577
17991525,7862063
17991525,8446902
18004957,3533625
18004957,9081084
18006157,870589
18006157,1576841
18059067,3579165
2539527,83272
2539527,84137
2539527,7457577
28557277,1885614
28557277,8053424
28557277,8671759
28557277,9794955
28557277,12246177
9472730,310278
9472730,1593909
9472730,5150489
9511697,2524422
9511697,7491115
5183711,1447505
5183711,2136497
5183711,6166497
5183711,8324301
18462488,1991699
18462488,3124541
18462488,10720048
10998645,11065342
11010021,7739248
11072234,2635061
11072234,2689832
11072234,3244360
11072234,10454871
11077845,3137869
11077845,6517414
11077845,9071660
9570828,550911
9608984,286462
9608984,294490
9626183,236066
9626183,436757
9626183,5643938
9626183,7909564
9639319,848948
9639319,7043240
424503,6136715
31810056,27487
31810056,3017133
15962985,12204625
16227998,1144757
477175,6953877
11094978,274681
11094978,2008499
11094978,10401369
11094978,11958265
11116784,31827
11116784,161997
11116784,8852423
11140376,2278422
11151475,540983
11156150,124230
11156150,211605
11156150,3546993
4234273,102787
4234273,250400
4234273,2373414
16415055,8048534
21577612,2833421
21577612,6166198
21577612,9297818
21613416,3158889
21613416,6805205
32118325,1750657
32118325,12244466
32173699,1645016
32173699,2981882
21976331,1790719
21976331,3284704
26985008,973455
26985008,1149897
26985008,3646275
26985008,6565194
27026282,146296
27026282,3100448
27261269,347013
27261269,502992
15870,231166
16356,1857142
16356,4447770
8550098,5500755
13356854,149548
13356854,231084
13378441,6094316
13395383,1848907
13407509,134226
27478957,336880
27478957,11510157
18045,216076
18045,1085211
11750891,569762
11750891,883755
11750891,1640578
11750891,5052922
11750891,7618729
11784159,5046919
11794421,3182338
11794421,6172723
8778426,157272
6053504,1504534
6143269,3818814
12150380,137506
12150380,1195278
12150380,2176877
12150380,10949375
12159636,2483284
10476134,53075
10512714,114303
10512714,1297474
10512714,2173764
528,445490
540,56294
540,107835
540,145643
540,168917
634,69451
634,1030815
708,15770
708,60481
708,128712
708,211727
708,283774
770,97587
770,240925
770,302133
770,1015786
770,1254512
770,8024352
931,28627
6218854,5738867
6282369,1703608
6282369,6100585
3601879,7434639
3601879,8315902
33798353,2464812
33798353,3068441
27601818,1417393
27601818,2447962
27601818,2458134
27601818,4393632
27601818,6541734
27601818,7939276
27601818,10957375
2847808,3540943
5313,496651
5313,2797827
5455,143014
5455,5481765
5603,29462
5603,67621
5603,1224028
5635,212991
5635,384249
5754,1016812
5754,1040455
6026,2387448
6026,3913068
6177,185378
6177,217965
6177,4875456
6313,431157
6313,564460
6313,915579
6313,998652
6313,2090455
6313,4699179
6313,4747507
6313,9287453
6550,84137
6550,634559
6550,921818
6550,1468891
6550,3399958
6550,3497181
6550,6776818
6550,7684577
6550,8193590
6550,13250908
6706,181209
6706,636081
6706,2634280
6782,85247
6782,886756
6782,1152786
6806,919438
6806,1030981
6806,1514113
14718721,257651
13459418,1163539
13459418,4974127
13465629,7440985
13465629,12058700
13516781,3131499
13516781,3497181
13516781,4698080
13516781,8107851
19388,11919108
19550,4527670
19550,7649609
20096,399745
20429,270311
20429,1842399
20629,113110
20629,10275315
16523249,5472922
21274,7888
21274,1968074
21274,2354326
22616,151041
22616,3060714
22616,3881968
22616,7828623
22791,2015623
13576983,117301
13576983,341654
13613053,21280509
5424298,11793752
5504302,3999033
5504302,6159225
5504302,11508468
5507363,2309215
5507363,10049586
2981995,3988478
2981995,4647689
2981995,8230878
2989453,3692715
8937352,1990662
8937352,12712820
8941324,3232673
8941324,5975997
8941324,13244962
8970646,3363614
8977387,562445
8977387,1170499
8977387,1472206
8977387,2104389
8977387,2644103
8977387,6957349
8977387,7330719
8977387,13342132
7704341,197259
3075805,133223
3075805,378243
3094909,1433620
3094909,2816015
3103499,374944
3103499,562964
18521760,2019827
18521760,2951235
18521760,5527978
18521760,6240127
18521760,6255374
18521760,7907139
18743313,403417
18743313,2190643
18743313,8262568
3676758,1694364
3676758,2022206
3676758,6361189
3720099,133821
3720099,183566
3720099,8383410
3722347,232770
3722347,1405771
3722347,6601751
3747964,2824404
3747964,11034355
10576004,155869
10576004,1572024
10576004,12159689
10643410,9388511
10663640,317500
28947324,7120
28947324,923877
28947324,2112003
28947324,2485475
28947324,8555248
28947324,12492769
29052115,3655688
10750154,153682
10777706,833017
10777706,1014946
10778840,416979
10778840,2024704
10778840,3493363
10778840,6580423
10778840,8545606
10778840,9839941
9663874,36503
9663874,282152
9663874,1746353
9663874,7733480
9664377,3158889
11216582,1014489
11216582,3930355
11216582,5082856
11227723,914110
11313132,523521
11313132,1063213
11313132,2810796
11313132,2849184
23834,8010
9802473,8019825
38729608,3507510
4281101,248438
4281101,2021324
4369063,797985
4369063,1687736
4376708,210122
4376708,1475530
4376708,5006033
4391700,183724
4391700,494947
9122949,3700752
9122949,4626048
9122949,6650548
4560965,222227
12224410,6733771
9186998,10919732
9238699,169552
7930999,2349255
7930999,3819913
7931007,1801912
7931007,7056082
7074,35560
7321,2576806
7608,3950740
3870950,3660147
3870950,12315352
7845,4684275
7949,8367
7949,3573587
7949,6354753
8016,215623
8016,1802490
8016,10014500
8109,3090389
8109,5074111
8109,5520923
8109,6591152
8109,10662484
8514,17849
3905191,2463013
3905191,3625059
3905191,3709652
3905191,4042723
3905191,6072228
3905191,7555879
3905191,8422868
3905191,10603860
53860,329654
53860,484575
53860,2208215
15012233,12703
15012233,843461
940,16261
940,17849
940,25671
940,65221
940,77845
940,121005
940,166760
940,5554234
992,1003361
992,1169709
1018,130416
1018,133779
1018,206643
1018,756173
1085,40536
1085,135618
1085,274690
1085,1186361
1085,2935962
1085,3356691
1085,9541896
1088,1180574
1088,2090320
1088,2680165
1088,3673414
1088,7386281
1173,737
1173,2188624
1173,11217218
1226,472907
1226,1085053
1226,1093760
1226,1605244
15114954,10346
15114954,6435786
10832091,91484
10832091,5982655
10842035,1835685
10847503,856696
10874647,5805225
6437914,301852
6437914,3236340
6437914,4359654
6437914,6727279
6445576,107779
6445576,1701663
6445576,2564458
6445576,5781310
6445576,6514598
6445576,7017954
6445576,8805250
34452887,7475421
1226,4935987
1226,6485373
1229,211736
1229,234403
1273,6168120
1273,9534038
1334,46844
1334,204817
1334,336749
1334,721031
1334,1018504
1334,2373414
1358,853911
1358,977498
1358,2347176
1381,2476704
1381,3643847
1381,5481765
1434,81724
1434,168854
1486,21083
1486,103443
1486,818112
1486,3287207
1566,4904
1566,5211
1566,316839
1566,436419
9316,589220
9316,915339
9427,7442421
9877,888666
10042,853835
10042,1014946
10042,2349845
10610,2869536
6547465,5476742
6611508,3385806
16922941,1733395
17050410,428113
96553,208065
17302594,4284455
15589097,3691659
15592045,3014839
15599973,459878
9861851,1030622
9861851,1377342
9906217,818986
29120053,2066311
29120053,8017809
29261651,299041
29261651,2518350
18904813,23521
18904813,691008
18904813,1644136
18904813,2982718
18904813,6856916
18904813,8064227
18904813,12039519
19010386,2895654
19010386,8130101
29261651,7862063
29261651,10037607
29550241,11142022
5659677,129234
5659677,146296
5659677,301852
5659677,308052
5659677,1197445
5659677,2294614
5659677,2331731
5659677,3791630
5659677,5476742
5659677,7290981
5768596,853835
5768596,1878646
5768596,4460847
5768596,6602202
5800439,3701717
19010386,10919732
19171379,2163629
19171379,2768564
1043143,216840
1043143,5438304
1043143,6412468
1155356,208414
1155356,420412
1155356,1510082
1155356,3697360
1155356,8315902
1155356,9089171
1155356,12017138
5831963,162684
5831963,183398
5831963,977044
5831963,1619367
5831963,5781310
5846748,429675
4560965,392055
4560965,687851
4560965,2503012
4560965,3405345
4591222,23521
4591222,67621
40062388,8780179
11461596,1268357
11461596,2341988
11474326,2056486
11474326,7906224
11475003,183566
11475003,2056486
11475003,2524422
11475003,6700489
11491258,2564458
11491258,11586471
11494393,97069
11494393,254736
11494393,308177
12343173,49068
12343173,3316799
12343173,4740689
12343173,8249212
12343173,11926129
12402549,6163463
10011155,1692812
10011244,259543
10088002,2548842
10088002,3903972
30077940,6868166
12607152,359155
12607152,507389
12607152,2901235
12639184,10335528
17797320,7924950
19795940,564007
19795940,3017133
19795940,3770670
4708601,2265
4708601,7724
4708601,27863
4708601,46027
4708601,67918
4708601,219765
4708601,348996
4708601,496686
4708601,920584
4708601,2300964
4708601,7382098
4708601,7815934
4708601,8004457
4708601,24739312
4730679,5150489
4730679,8935142
4730679,8956847
4730679,9534038
35342689,2432095
35342689,2943347
1566,2193568
1566,5631629
1707,113110
1707,248438
1742,303808
1834,172324
1834,1707160
1834,3700752
1920,2062
1920,14673
1920,149548
1920,561086
1920,934157
1920,2829587
1930,2629196
1930,3081232
2007,508596
2007,1562154
2007,1769285
2112,17752
2112,155869
2112,172434
2112,3051942
2112,3521552
143612,783548
143612,2314132
143612,2840885
143612,5496227
143612,8774589
143612,12153631
146476,124695
6619345,10878721
6690250,793561
6690250,2577663
6690250,5754535
6702646,1304539
6702646,3165104
6702646,7530351
6702646,10217182
2122,60344
2122,117219
2122,341654
2122,807053
2122,9388511
2122,11565682
2236,173876
2236,418500
2236,2564065
2691,64502
2691,79169
2691,210121
2691,215911
2691,251414
2691,499318
2691,1912817
11608399,1324890
11608399,1703732
11619995,83476
11619995,3647671
11619995,3930818
11620775,615654
11620775,1596310
11620775,12320581
11632333,2235440
11654350,13201684
12680085,1862369
12680085,2928848
12683126,884419
12683126,3379849
12744343,254924
12749140,292768
12749140,3458341
12752196,5782513
6772800,1316360
6772800,2085851
6801328,37530
6801328,96148
6801328,124466
6801328,980841
6801328,1127282
6801328,3036933
6801328,8422868
6824363,79169
6824363,8378970
6866209,4537077
6931752,265194
6931752,1268796
2812,66782
2812,203682
2812,342030
2812,750902
2812,2408507
2849,126768
2849,514816
2876,36613
2876,1712184
2968,232581
3137,247696
3137,1686308
3137,2135609
3137,4447770
3231,35538
3231,990567
3231,1961473
3231,2066311
3231,2721549
3231,7442421
3231,10254063
3231,11709665
3377,27556
3377,463718
3377,2395945
3377,3875755
3377,6224074
149332,89827
157290,1655
157290,1894444
157290,2026982
157290,6851204
157290,7622972
158753,170615
158753,6446620
158753,6733771
158753,9210313
158753,11218485
41325830,3265287
41325830,4695802
43508115,3334221
20078281,331782
20078281,981339
20078281,2564065
20078281,3322636
20078281,6256201
20078281,7562316
20078281,12264636
22041940,6475407
22042509,507389
22042509,696609
22042509,3409722
22042509,6169200
22042509,8749623
24944828,3043026
24944828,4426508
25080797,2129003
25080797,2620032
28032966,2460152
11578,29462
11578,166760
20281355,7064154
20281355,13680231
20290778,2601583
20290778,2644069
20290778,3472930
20290778,3942182
20290778,7649375
20290778,9389508
20290778,10391637
8149324,133035
7015229,1302520
7015229,6978860
20450796,3574781
20450796,8063164
3516,12741
3633,3098087
22045218,1602749
22045218,8392934
10192058,210122
10192058,228435
3644,435436
3656,778220
3714,2613
3818,1172773
3818,11089735
3894,574806
3894,1062854
3894,1257018
3912,2205729
3912,2212573
3912,7068829
3912,30486350
3214347,361761
9286541,113800
4003655,64327
4003655,233407
4003655,2444693
17911207,1024875
17991525,653769
22087532,787273
181526,514816
181526,870228
181526,4220082
9362653,4948977
224328,713314
224328,919438
224328,1501193
224328,9389508
4095,127806
4114,92036
4114,200214
4114,8341587
4234,789780
4516,2777767
4516,3875755
4516,9256787
4553,477390
4553,6299568
30568614,1195278
30568614,5275895
536165,35538
536165,2648535
15889688,8733710
54491,4654
54491,8418328
25821930,6232742
25821930,11579662
25849276,2289766
10941284,3272060
10941284,10664190
20716503,737
20716503,3257123
20716503,8276726
20716503,8559471
20743170,1135966
20743170,8973198
10997213,2155992
10997213,2162179
10998645,13262
10998645,258809
10998645,691717
10998645,1085053
10998645,2517346
10998645,2911675
10998645,4020515
10998645,4677035
1528515,171276
2331699,129702
2331699,902749
2366329,4760
2366329,22189
2366329,546991
2366329,5559344
2366329,6828565
7098727,537443
7098727,1799410
7098727,4704611
7098727,7324894
7149279,295478
7149279,370300
7149279,6169860
7149279,7181429
7149279,11508468
22132266,8963436
6,758140
29,3855999
29,9267767
37,1026868
37,1280482
8196280,2441176
8214553,60453
8214553,464755
8214553,2235111
8214553,4302795
8335469,409678
8335469,492226
8335469,8217300
225764,74087
225764,840505
37,2548842
37,4379989
37,4912298
37,6184827
37,14334136
100,747233
100,1190514
114,264219
147,213116
147,2801469
11821,5664962
12158,37530
12158,321663
12158,474641
12158,3023794
27693,850829
28204,1376421
28204,2035987
7216211,3672300
7216211,6163463
7240106,2979138
7240106,5084340
7299184,3843732
11724041,94704
11724041,2276574
8478942,89967
8478942,3334221
31366,1939346
31366,2069093
31366,6957270
13860,435436
13860,2373414
14279,16731
14279,3950997
14877,164585
14877,5144475
12911997,299641
13066443,867525
13066443,6089206
13066443,6266628
13066443,9370744
334,45162
334,341868
334,599189
334,2271064
334,4389969
337,181477
337,267421
340,562725
340,5075673
390,113527
390,240925
390,1869122
390,3978389
390,5868705
392,3003397
392,3863435
392,6902820
431,269409
431,2547686
431,3183413
431,3478464
431,6163463
431,7732791
496,2549187
496,2657809
519,4654
519,1609573
528,18273
528,129234
13095869,4116483
13095869,11651622
13345616,201722
13345616,726440
31211261,6647704
31211261,8446598
3217567,173941
3228357,10375266
26172924,563603
26258803,723
26258803,257651
26258803,3312487
21244550,6072228
3360645,3335199
3388388,596733
3388388,1074662
3388388,1799594
37084324,2679246
37084324,4290190
10280345,916549
10280345,3025379
10280345,6833873
10313229,3110490
10372914,415761
10372914,908085
10372914,2286907
10372914,2439171
10372914,2819536
24139115,1216250
24139115,12315352
24149266,445749
10390278,431907
10390278,2328491
10393750,182331
10393750,8246234
10400153,777872
10423929,76568
10423929,5625138
14210902,883264
14210902,4116291
14210902,11259997
4986,1047170
4986,3540531
4986,3937084
5022,187863
5022,3950740
5101,472907
5101,6688201
5167,64706
5167,660046
5209,1527840
5209,3144482
5210,183094
5210,11078192
5210,13661790
5219,134962
5219,3043034
5219,5003497
5224,113800
5224,1842218
5224,2315201
5230,12598
5230,72431
14451906,1253656
14451906,3232673
14451906,5939494
14477484,921818
14477484,2437637
14477484,9388610
14537323,6218068
14537323,7572593
28453010,2849547
28453010,8150581
28557277,213848
28557277,473252
17991525,1449374
17991525,2031590
17991525,3959546
17991525,6094316
17991525,7644203
17991525,9164190
17991525,9533625
17991525,10682924
18004957,7565856
18006157,28326
18059067,171559
2539527,70547
2539527,1301279
2539527,2494286
2539527,8346176
28557277,2463013
28557277,3809613
28557277,6103278
28557277,6879700
28557277,10659321
28864177,919744
9472730,8233212
9511697,3002029
9511697,8852423
9511697,12395603
9527814,6072228
4003838,8235282
18462488,2177132
18462488,5472922
18462488,6299222
18462488,8391347
10998645,5098948
10998645,9428702
11010021,3691659
11010021,10700834
11033744,1002497
11033744,1181213
11033744,3063938
11072234,239742
11072234,295449
11072234,529065
11072234,854196
11077845,3881968
11077845,8316650
9608984,3769261
9626183,166467
9626183,326434
9626183,1430185
9626183,2349255
9626183,2607323
9626183,7862063
31516897,68626
31810056,8345079
15962985,11926129
16174927,3096786
16227998,11632709
477175,2813777
510486,108640
510486,1254854
11116784,1025351
11140376,3660147
11156150,2530499
11156150,3025379
11156150,3719858
11156150,6747531
4198417,71785
4198417,929415
4198417,1379888
4234273,19285
4234273,5006033
4234273,5076141
4234273,8193590
16351512,3305437
21613416,783909
32026925,5111253
32026925,6266628
32118325,129234
32118325,1605383
32118325,2151942
32173699,8763543
26784969,3257123
26985008,95581
26985008,113544
26985008,7671091
27026282,1285223
27026282,1767786
27026282,3998827
15939,7491115
8550098,2408497
13356854,2263555
13356854,7077428
13378441,3808475
13378441,6901929
13395383,113800
13395383,706366
13395383,1377342
13395383,2207649
13395383,2403859
13395383,2629196
13403042,10687978
13417498,7004198
27478957,244923
27478957,848948
27478957,2069807
27478957,2577663
27478957,3470038
18045,3697360
18535,3981752
11750891,905604
11750891,1476108
11750891,1733313
11750891,2901235
11784159,3414952
11794421,10202487
8778426,7048626
8778426,9750366
6143269,5150489
6172020,795206
12150380,1520135
12150380,3930355
12150380,5782513
12159636,1354207
10512714,1763017
10512714,10659321
64966,414459
64966,988237
528,2234592
528,4677035
528,5124401
528,7924950
528,8708630
528,10835476
540,1195278
634,12075
634,132181
634,18180056
708,47873
708,337631
708,575091
770,1849687
770,2063869
837,91301
837,2852443
864,4760
864,1348050
864,6676364
931,43486
931,261141
32539851,2025731
6218854,3137869
6218870,282148
3601879,35726
3601879,109798
33798353,4288487
27601818,2746834
27601818,11195866
27601818,30530994
2847808,7181429
2847808,9623999
2847808,10454871
5455,123030
5603,166477
5603,9451619
5635,110545
5754,1885195
5754,4899174
6026,113544
6026,1637295
6026,13248745
6151,2718089
6177,262034
6313,268279
6313,7909564
6550,28627
6550,305665
6550,1376421
6550,4777977
6550,7265601
6550,8076220
6706,2597
6706,133209
6782,5646
6782,80707
6782,540983
6806,2564458
14660968,1978800
14660968,8475923
14718721,157726
14718721,1392099
14718721,8017809
13459418,2356057
13465629,157726
13465629,3686811
13465629,7744450
13516781,36613
13516781,1671340
13516781,3464523
13516781,7785825
13516781,7899145
13516781,11186975
19388,67912
19388,24739312
20096,1124653
20429,17849
20629,10883366
16523249,8318489
21274,29725
22007,10486534
22616,8671759
22616,9269129
22791,210122
13613053,103818
13613053,2097663
13613053,2981962
13613053,6186528
13613053,6189093
5504302,2326945
5504302,5052922
5504302,11395616
5507363,2026982
2981995,4089723
2989453,8315902
8941324,1259796
8941324,6404238
8977387,383938
8977387,621977
8977387,1703970
8977387,1915170
8977387,6190448
8977387,6612613
7704341,2430562
7735464,306822
7735464,532821
3075805,363911
3094909,11605610
3103499,169809
3103499,4003965
3103499,9533410
18521760,224735
18521760,2697486
18521760,3660641
18521760,6396372
18521760,8571609
18743313,65343
18743313,279612
18743313,4328848
3676758,1324890
3720099,2195993
3720099,10486534
3722347,543583
3722347,1783566
3722347,2056825
3722347,12467440
3746639,8010
3746639,83228
3746639,233407
3747964,8140866
10576004,3014839
10589192,8714318
10634037,1929047
10634037,2288948
10634037,2392506
10634037,2447764
10663640,122678
10663640,178311
10663640,4900612
28864177,3843329
28864177,3960204
28947324,283986
28947324,1122628
28947324,1377342
28947324,10716911
29052115,4548473
29052115,5065329
10750154,303435
10750154,6978860
10761212,332763
10761212,2862154
10761212,8392086
10761212,13294992
10766377,1835685
10766377,2792262
10766377,12287390
10777706,98599
10778840,258000
10778840,2389586
10778840,2428567
10778840,3177372
10778840,6480152
10778840,6668713
10778840,6705096
10778840,8285136
10778840,11704848
10778840,12287339
9663874,109559
9663874,3816347
9664377,987374
9673869,2265
9673869,311072
9673869,746141
9673869,1609573
11216582,28326
11216582,13343712
11227723,2431367
11227723,11187148
11232856,9650589
11313132,6529447
23834,248326
9802473,9267767
9802473,14190886
38729608,1596310
38729608,8272576
13752290,74087
13752290,829184
4281101,2652042
4303414,297732
4369063,357084
4376706,676105
4376708,1273478
4376708,3044222
4376708,6716316
4391700,1181137
4391700,5499828
9039695,737
9039695,7662811
9098258,2607323
9122949,2361012
9122949,2476311
9122949,3427513
12159636,5163998
12224410,3770670
9186998,296767
9186998,2166786
9186998,2753907
9186998,3618227
9238699,2148090
9238699,7902967
7930999,1562154
7930999,4373961
7931007,18095
7931007,2015623
6815,273984
6815,322656
6815,423567
6815,691717
7074,906101
7074,1452764
7294,1529731
7294,3314263
7580,3940323
7580,6483900
7608,1214290
7845,113216
7949,1889058
8016,840516
8016,2809106
8109,236066
8109,2524538
8109,8717492
8109,10893664
8184,429675
8184,662600
8763,7598377
8763,9376969
8763,10847014
3905191,1305072
3905191,1468891
3905191,5019108
3905191,5603254
3905191,6650548
3905191,12382331
53860,1740405
53860,4577206
53860,6212729
53860,7572593
14945138,2577663
14945138,12282219
14965067,6445225
15012233,322303
940,6105
961,208065
961,337709
992,727475
1018,70720
1018,134226
1018,149180
1018,200703
1018,368692
1018,883264
1018,1130737
1018,1172429
1018,1591529
1018,2354575
1018,2428567
1085,127795
1085,136961
1085,194425
1085,3799909
1085,3900960
1085,4359678
1085,4929920
1085,10572186
1088,3570852
1088,3891672
1088,6654841
1142,5859566
1173,2959051
1173,6902820
1226,51083
1226,99393
1226,884419
1226,884424
1226,1110870
10847503,81941
10847503,777870
10874647,4724568
10874647,6735370
6437914,1016569
6437914,2188201
6437914,5849798
6445576,230926
6445576,447889
6445576,1426637
6445576,5002688
6445576,6211258
6445576,12436378
34452887,3068441
1226,3582280
1226,6868166
1226,9286267
1229,4103
1229,81941
1229,83426
1229,169613
1229,524085
1229,967174
1273,94704
1273,113323
1273,2575590
1273,3524691
1334,8010
1334,352561
1334,797697
1334,854536
1334,883213
1334,1475876
1334,2086797
1334,10034650
1358,15076
1358,207696
1358,1749914
1381,6445225
1486,244353
1486,789780
1566,74087
1566,87891
1566,110545
1566,343799
1566,389606
1566,454315
1566,1236195
9316,48013
9316,169809
9877,161012
9877,181740
10042,98599
10042,299633
10042,2879774
6547465,484575
6550745,552178
6550745,3799909
6611508,39340
6611508,254832
6611508,279612
6611508,469827
6611508,914878
6611508,6172723
6611508,9663226
17050410,1693058
17050410,8265882
96553,2021472
96553,3144482
96553,3343175
96553,4661223
15589097,2006201
15589097,2085673
15589097,2683922
9861851,18767
9861851,163658
9861851,1382796
9861851,6851204
9861851,6902820
9861851,7468596
9906217,197507
9906217,6807017
29120053,129234
29120053,783548
29120053,8822598
29261651,1253656
29261651,2573872
18810686,90132
18810686,6828565
18810686,8805851
18904813,149548
18904813,1236195
18904813,2300553
18904813,11586471
19010386,6832004
29261651,7671091
29261651,8454908
29550241,814806
29550241,2736915
29550241,9121153
29635015,1671443
29635015,3472930
29635015,3776061
29635015,4634324
29635015,6551160
29635015,7492040
5659677,7724
5659677,783548
5659677,1940952
5659677,2061515
5659677,3390907
5659677,3526082
5659677,3938074
5659677,22799336
5768596,1692053
5800439,1372939
19171379,13175773
1043143,967771
1043143,1959435
1155356,163658
1155356,306917
1155356,1964905
1155356,4622208
1155356,4674525
1155356,7961763
5846748,1862085
1348749,190435
1348749,3312645
1348749,10005080
4560965,330605
4560965,377290
4560965,575519
4560965,747803
4560965,834883
4560965,9411578
4591222,1846724
40062388,10269164
11461596,204817
11474326,1337731
11475003,3770670
11491258,1183104
11494393,9191961
12402549,2287742
12402549,3863843
10011155,13136080
17648860,191134
17729147,32098
17729147,4716025
10088002,707405
10088002,2409145
30077940,1152586
12639184,10217182
35017569,60121
17797320,496651
17797320,3875755
17797320,12718114
19795940,2061962
4708601,83742
4708601,99393
4708601,104208
4708601,300726
4708601,575894
4708601,589722
4708601,1047170
4708601,1079704
4708601,18238286
1707,158911
1707,349897
1742,914878
1920,280776
1930,42302
1930,216003
1930,242862
1930,434954
1930,707209
2007,82166
2112,131497
2112,2359744
2112,2720791
2112,4468197
146476,1929585
146476,10200139
6690250,667363
6690250,5552774
6702646,7289164
6772800,403417
6772800,854536
2122,1149433
2122,1382796
2122,1854214
2122,2145398
2236,723
2236,52480
2236,287126
2236,500859
2236,980841
2236,2880301
2558,450130
2558,7786980
2691,133035
2691,980841
2691,1197805
11608399,977573
11608399,2473269
11619995,6988446
11632333,1868141
11632333,3986741
11632333,7228508
11654350,2460152
11654350,3136544
11654350,5481765
12680085,330605
12680085,666125
12680085,1371008
12680085,1697922
12680085,3756979
12680085,3881968
12680085,4606223
12680085,11510157
12683126,340407
12683126,7471634
12744343,1364711
12749140,351296
12749140,473302
12749140,1590777
12749140,2614688
12749140,5760432
12752196,2447962
6772800,1769093
6772800,10659546
6801328,51329
6801328,2610412
6801328,4647494
6801328,6230131
6801328,7331339
6824363,5476795
6866209,9350316
6876142,2560785
6876142,4983523
6931752,16418
6931752,131386
2812,4323
2876,171827
2876,473302
2876,9064111
2968,17907
2968,410176
3137,2334242
3231,15183
3231,81688
3231,724806
3231,1023375
3231,3293585
3231,3364129
3231,3900766
3231,5602682
3231,8024352
3231,8383410
3231,11082979
3377,178311
3377,558038
3377,829025
3377,1270198
3377,8193590
3377,10979220
149332,27863
149332,72431
149332,690345
157290,6787746
158753,1800686
158753,9255006
41325830,9006030
41857480,1505934
41857480,2473269
41857480,11354191
